frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
152	0.176	0.002	4	1536.348	370.448	2225.937	307.555	3090.805	515.836	4351.552	315.223	--undefined--	--undefined--
153	0.177	0.002	4	1527.410	375.310	2214.387	308.390	3086.496	474.309	4336.227	308.252	--undefined--	--undefined--
154	0.178	0.002	4	1517.040	384.635	2203.190	312.847	3082.617	442.072	4321.099	296.691	--undefined--	--undefined--
155	0.179	0.002	4	1505.358	398.977	2192.401	321.072	3078.395	418.706	4306.837	280.885	--undefined--	--undefined--
156	0.180	0.002	4	1493.184	419.013	2182.557	333.369	3073.438	403.843	4293.950	261.959	--undefined--	--undefined--
157	0.181	0.002	4	1482.263	446.329	2174.865	351.092	3067.379	397.984	4282.653	241.867	--undefined--	--undefined--
158	0.182	0.002	4	1475.045	485.425	2171.259	378.361	3059.063	404.128	4272.837	223.591	--undefined--	--undefined--
159	0.183	0.002	4	1474.390	548.801	2174.505	425.458	3045.002	430.690	4264.160	211.432	--undefined--	--undefined--
160	0.184	0.002	4	1487.018	669.257	2189.055	516.584	3016.965	496.299	4256.376	210.685	--undefined--	--undefined--
161	0.185	0.002	4	1550.415	939.173	2222.122	725.897	2953.350	641.454	4250.258	225.255	--undefined--	--undefined--
162	0.186	0.002	4	1922.910	908.398	2691.546	721.268	2925.763	2085.055	4248.264	250.347	--undefined--	--undefined--
163	0.187	0.002	5	295.137	835.559	1982.594	636.621	2643.836	424.817	3463.139	1343.756	4249.558	266.006
164	0.188	0.002	5	374.471	466.959	2042.988	513.610	2641.344	329.706	3509.002	994.190	4247.080	260.143
165	0.189	0.002	5	393.455	294.473	2089.404	433.839	2644.615	291.096	3503.464	827.511	4241.417	241.888
166	0.190	0.002	5	407.122	205.085	2119.692	386.947	2648.779	277.898	3490.168	751.017	4238.309	221.512
167	0.191	0.002	5	422.029	153.546	2140.207	363.748	2652.950	280.177	3477.287	726.973	4239.574	204.060
168	0.192	0.002	5	437.713	119.829	2156.649	354.990	2657.636	294.003	3465.276	737.259	4243.783	190.830
169	0.193	0.002	5	452.970	95.666	2172.317	354.837	2663.544	318.204	3452.513	774.085	4249.170	181.911
170	0.194	0.002	5	466.977	77.710	2189.190	360.276	2671.602	353.632	3436.798	836.698	4254.667	177.522
171	0.195	0.002	5	479.357	64.413	2208.887	369.110	2683.665	402.572	3415.542	930.372	4259.823	178.394
172	0.196	0.002	5	490.053	54.806	2232.626	377.656	2703.922	466.730	3385.806	1067.856	4264.571	185.949
173	0.197	0.002	5	499.201	48.081	2259.490	380.015	2740.010	538.629	3345.968	1274.290	4269.092	202.419
174	0.198	0.002	5	507.003	43.471	2284.604	373.995	2793.889	585.432	3306.368	1586.985	4273.850	230.711
175	0.199	0.002	5	513.633	40.257	2302.769	367.880	2841.860	586.155	3301.416	1989.191	4279.906	273.480
176	0.200	0.002	5	519.206	37.852	2312.414	371.983	2867.519	579.488	3341.779	2343.114	4289.506	330.697
177	0.201	0.002	5	523.826	35.920	2312.842	389.335	2876.429	588.114	3393.696	2498.629	4305.876	395.338
178	0.202	0.002	5	527.635	34.391	2302.373	414.435	2874.941	605.755	3425.729	2434.918	4330.013	450.586
179	0.203	0.002	5	530.810	33.356	2280.765	434.664	2869.851	617.189	3441.043	2291.412	4356.165	478.871
180	0.204	0.002	5	533.499	32.922	2252.496	438.594	2868.863	615.650	3453.941	2206.920	4375.449	478.427
181	0.205	0.002	5	535.795	33.138	2224.254	426.014	2874.953	606.475	3467.673	2224.120	4384.383	460.801
182	0.206	0.002	5	537.739	33.996	2199.808	404.658	2885.910	595.979	3479.885	2327.533	4385.028	437.372
183	0.207	0.002	5	539.347	35.454	2179.613	381.913	2898.360	586.825	3487.768	2483.542	4380.781	415.174
184	0.208	0.002	5	540.618	37.449	2162.762	362.213	2909.698	579.739	3488.344	2649.397	4374.145	398.289
185	0.209	0.002	5	541.547	39.911	2148.244	347.667	2918.310	575.220	3478.704	2776.253	4366.388	389.018
186	0.210	0.002	5	542.141	42.776	2135.404	338.813	2923.449	574.192	3458.534	2823.506	4357.934	388.160
187	0.211	0.002	5	542.430	46.021	2124.008	335.028	2925.057	577.765	3433.062	2780.700	4348.899	395.023
188	0.212	0.002	5	542.482	49.674	2114.150	334.946	2923.570	586.332	3411.386	2673.761	4339.507	407.599
189	0.213	0.002	5	542.387	53.810	2106.078	337.080	2919.817	598.705	3400.902	2546.371	4330.183	423.215
