frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
141	0.165	0.0010	5	554.646	228.322	1687.092	253.233	2598.016	231.240	3746.514	576.824	4262.920	293.440
142	0.166	0.0010	5	543.089	221.048	1688.964	242.396	2598.468	229.575	3733.557	565.470	4258.223	292.496
143	0.167	0.0010	5	532.373	210.673	1690.747	232.159	2599.743	229.034	3718.590	554.990	4255.220	290.820
144	0.168	0.0010	5	522.716	198.109	1691.563	222.798	2601.574	228.559	3703.871	545.943	4252.456	289.665
145	0.169	0.0010	5	514.259	184.657	1690.877	214.709	2603.592	227.195	3691.648	539.606	4248.455	290.024
146	0.170	0.0010	5	507.051	171.597	1688.529	208.309	2605.390	224.313	3683.867	537.399	4242.085	292.482
147	0.171	0.0010	5	501.098	159.856	1684.679	203.914	2606.602	219.741	3682.004	540.215	4232.835	297.240
148	0.172	0.0010	5	496.412	149.912	1679.688	201.667	2606.967	213.765	3687.073	547.835	4221.008	304.451
149	0.173	0.0008	5	493.029	141.901	1674.017	201.551	2606.410	207.033	3699.762	558.629	4207.735	314.887
150	0.174	0.0008	5	490.976	135.792	1668.139	203.462	2605.089	200.400	3720.635	569.604	4194.658	330.745
151	0.175	0.0008	5	490.181	131.529	1662.479	207.315	2603.396	194.767	3750.215	576.647	4183.345	356.255
152	0.176	0.0008	5	490.391	129.078	1657.361	213.119	2601.853	190.942	3788.774	574.285	4174.829	398.258
153	0.177	0.0008	5	491.094	128.441	1652.955	221.053	2600.991	189.594	3835.446	553.747	4170.152	468.028
154	0.178	0.0008	5	491.493	129.673	1649.246	231.573	2601.257	191.304	3883.632	500.700	4175.224	583.517
155	0.179	0.0008	5	490.472	132.935	1646.030	245.607	2602.991	196.741	3915.005	423.341	4207.535	741.862
156	0.180	0.0008	5	486.611	138.506	1642.940	264.832	2606.494	206.881	3930.373	363.095	4266.283	910.158
157	0.181	0.0007	5	478.345	146.646	1639.575	291.996	2612.176	223.192	3942.245	325.144	4341.404	1097.506
158	0.182	0.0007	5	464.567	157.150	1635.823	331.225	2620.836	247.638	3955.217	302.370	4437.118	1335.863
159	0.183	0.0007	5	445.786	168.788	1632.542	388.384	2634.097	282.355	3970.678	289.257	4581.070	1678.681
160	0.184	0.0007	5	425.059	179.597	1632.788	471.749	2654.917	328.657	3988.784	281.333	4914.272	2247.757
161	0.185	0.0007	4	407.113	188.646	1644.496	591.043	2687.586	383.719	4008.293	274.644	--undefined--	--undefined--
162	0.186	0.0007	4	395.872	196.588	1684.932	742.033	2734.055	433.732	4025.748	266.674	--undefined--	--undefined--
163	0.187	0.0007	4	392.616	202.278	1765.366	860.573	2784.446	460.598	4036.002	257.583	--undefined--	--undefined--
164	0.188	0.0007	4	395.253	200.516	1842.615	890.958	2822.452	471.035	4035.365	248.996	--undefined--	--undefined--
165	0.189	0.0005	4	399.658	187.887	1886.990	890.653	2844.148	484.370	4024.800	241.508	--undefined--	--undefined--
166	0.190	0.0005	4	403.701	167.545	1908.811	892.079	2855.047	506.223	4009.054	234.659	--undefined--	--undefined--
167	0.191	0.0005	4	407.913	144.819	1919.564	894.846	2861.416	532.214	3992.796	228.363	--undefined--	--undefined--
168	0.192	0.0005	4	413.010	123.430	1926.671	895.448	2867.233	556.591	3978.379	223.233	--undefined--	--undefined--
169	0.193	0.0005	4	418.961	105.202	1934.857	894.438	2873.672	576.161	3966.115	220.254	--undefined--	--undefined--
170	0.194	0.0005	4	425.354	90.647	1947.412	896.176	2879.658	592.096	3955.293	220.626	--undefined--	--undefined--
171	0.195	0.0003	4	431.762	79.539	1967.576	906.823	2883.033	610.694	3945.047	225.743	--undefined--	--undefined--
172	0.196	0.0003	4	437.866	71.341	1999.884	932.036	2881.602	643.240	3935.034	237.047	--undefined--	--undefined--
173	0.197	0.0003	4	443.447	65.455	2051.731	972.781	2873.512	706.375	3926.008	255.515	--undefined--	--undefined--
174	0.198	0.0003	4	448.377	61.326	2134.671	1011.638	2857.840	826.554	3920.001	280.659	--undefined--	--undefined--
175	0.199	0.0003	4	452.566	58.473	2253.150	971.476	2846.408	1058.308	3919.541	309.781	--undefined--	--undefined--
176	0.200	0.00009	4	455.804	56.519	2329.072	774.353	2929.607	1394.905	3926.302	339.862	--undefined--	--undefined--
177	0.201	0.00009	4	457.580	55.222	2331.349	605.242	3118.605	1533.737	3940.983	372.045	--undefined--	--undefined--
178	0.202	0.00002	4	457.148	54.477	2318.218	493.560	3298.769	1424.719	3964.930	410.844	--undefined--	--undefined--
179	0.203	0.000005	4	453.877	54.202	2305.833	418.654	3413.993	1198.520	4000.882	453.133	--undefined--	--undefined--
180	0.204	0.000005	4	447.649	54.174	2296.838	371.993	3465.091	984.210	4046.480	480.166	--undefined--	--undefined--
181	0.205	0.000005	4	439.015	53.978	2290.480	347.893	3480.531	837.093	4089.085	482.025	--undefined--	--undefined--
182	0.206	0.000005	4	429.079	53.190	2285.760	341.811	3482.896	751.065	4120.354	471.080	--undefined--	--undefined--
183	0.207	0.000005	4	419.218	51.662	2282.286	350.949	3481.276	707.792	4140.568	459.261	--undefined--	--undefined--
184	0.208	0.000005	4	410.666	49.676	2280.354	374.551	3478.799	695.220	4152.247	451.371	--undefined--	--undefined--
185	0.209	0.000005	4	404.128	47.804	2280.873	413.879	3476.591	708.064	4157.298	448.577	--undefined--	--undefined--
186	0.210	0.000005	4	399.635	46.636	2285.289	472.049	3474.554	746.830	4156.486	450.726	--undefined--	--undefined--
187	0.211	0.000005	4	396.703	46.616	2295.686	553.725	3470.869	818.018	4149.518	456.618	--undefined--	--undefined--
188	0.212	0.00003	4	394.608	48.033	2315.394	664.575	3460.305	935.449	4135.688	462.820	--undefined--	--undefined--
189	0.213	0.0003	4	392.631	51.070	2350.741	809.887	3429.740	1121.084	4115.824	462.533	--undefined--	--undefined--
190	0.214	0.0004	4	390.193	55.801	2415.892	989.554	3348.866	1399.247	4095.150	450.094	--undefined--	--undefined--
