frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
130	0.154	0.0008	5	396.909	152.949	1412.169	1088.443	2662.355	111.519	3835.525	1233.007	4121.870	196.970
131	0.155	0.0008	5	399.814	151.908	1410.875	1051.659	2656.009	126.544	3838.581	1244.672	4120.665	203.027
132	0.156	0.0008	5	402.681	151.228	1411.909	1030.175	2646.449	145.426	3832.435	1269.300	4118.550	200.525
133	0.157	0.0008	5	405.355	150.860	1412.734	1019.743	2632.545	168.029	3818.236	1291.677	4116.532	191.843
134	0.158	0.0008	5	407.664	150.589	1410.824	1014.887	2613.051	193.421	3798.945	1293.406	4115.558	180.862
135	0.159	0.0008	5	409.465	150.183	1404.237	1010.393	2586.909	219.516	3779.602	1262.356	4116.175	170.875
136	0.160	0.0008	5	410.692	149.524	1392.148	1002.507	2553.865	243.098	3765.786	1198.924	4118.557	163.806
137	0.161	0.0008	5	411.356	148.629	1375.010	989.369	2515.148	260.740	3761.097	1114.529	4122.666	160.488
138	0.162	0.0008	5	411.512	147.585	1354.283	970.547	2473.623	270.460	3765.775	1024.336	4128.402	161.176
139	0.163	0.0008	5	411.228	146.455	1332.043	946.289	2433.128	272.850	3777.322	940.737	4135.725	165.887
140	0.164	0.0008	5	410.556	145.237	1310.613	917.157	2397.427	270.782	3792.042	870.972	4144.788	174.493
141	0.165	0.0008	5	409.523	143.882	1292.007	883.826	2369.287	268.011	3806.324	817.186	4156.103	186.645
142	0.166	0.0008	5	408.113	142.303	1277.199	846.436	2349.986	267.619	3817.313	776.993	4170.697	201.536
143	0.167	0.0008	5	406.244	140.378	1265.761	804.127	2339.360	271.196	3823.143	745.221	4189.926	217.415
144	0.168	0.0008	5	403.774	137.988	1256.292	755.994	2336.240	279.139	3823.213	717.746	4214.517	231.212
145	0.169	0.0008	5	400.534	135.119	1247.326	702.832	2339.006	291.641	3818.834	694.714	4243.206	239.727
146	0.170	0.0008	5	396.325	131.906	1238.042	647.654	2346.037	309.562	3813.225	679.613	4272.709	242.421
147	0.171	0.0008	5	390.895	128.592	1228.396	594.622	2355.925	334.701	3810.158	676.380	4299.472	242.413
148	0.172	0.0008	5	383.945	125.425	1218.857	547.679	2367.458	369.573	3812.647	688.237	4321.147	244.540
149	0.173	0.0008	5	375.226	122.553	1210.132	509.824	2379.491	416.890	3822.776	718.065	4336.607	253.326
150	0.174	0.0008	5	364.709	119.920	1202.998	482.887	2390.865	478.533	3842.502	768.985	4345.163	272.445
