frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
140	0.164	0.00006	4	323.481	11.316	1967.461	905.582	2528.305	582.204	4446.132	636.315	--undefined--	--undefined--
141	0.165	0.00006	4	322.826	10.623	1928.136	928.619	2493.818	545.708	4442.196	694.281	--undefined--	--undefined--
142	0.166	0.00006	4	322.200	10.003	1878.457	938.032	2461.256	499.676	4417.048	735.249	--undefined--	--undefined--
143	0.167	0.00006	4	321.625	9.439	1828.178	932.553	2432.535	454.386	4379.566	741.686	--undefined--	--undefined--
144	0.168	0.00006	4	321.113	8.928	1785.985	917.086	2408.533	416.915	4344.420	716.683	--undefined--	--undefined--
145	0.169	0.00005	4	320.663	8.477	1756.991	897.203	2389.879	390.785	4319.122	677.798	--undefined--	--undefined--
146	0.170	0.00005	4	320.253	8.090	1742.127	874.512	2377.022	376.527	4303.505	637.444	--undefined--	--undefined--
147	0.171	0.00005	4	319.853	7.762	1738.325	846.022	2370.162	372.051	4294.477	598.961	--undefined--	--undefined--
148	0.172	0.00005	4	319.428	7.485	1739.622	808.024	2369.085	373.142	4288.460	560.744	--undefined--	--undefined--
149	0.173	0.00005	4	318.953	7.258	1739.690	761.162	2372.679	374.611	4282.543	520.563	--undefined--	--undefined--
150	0.174	0.00005	4	318.418	7.090	1734.583	711.222	2378.516	372.335	4275.341	478.211	--undefined--	--undefined--
151	0.175	0.00005	4	317.823	6.990	1723.360	665.144	2383.295	364.900	4267.241	436.072	--undefined--	--undefined--
152	0.176	0.00005	4	317.178	6.965	1706.640	627.240	2383.924	353.147	4259.781	397.948	--undefined--	--undefined--
153	0.177	0.00005	4	316.493	7.014	1685.219	598.302	2378.392	338.430	4254.676	367.320	--undefined--	--undefined--
154	0.178	0.00005	4	315.782	7.131	1659.793	576.347	2366.335	321.569	4253.218	346.219	--undefined--	--undefined--
155	0.179	0.00005	5	315.054	7.312	1631.535	557.971	2349.362	303.339	4256.177	334.923	5161.992	2596.063
156	0.180	0.00005	5	314.324	7.561	1602.792	540.405	2330.725	285.779	4263.884	331.914	4867.007	2329.199
157	0.181	0.00005	5	313.603	7.901	1576.937	523.530	2314.131	272.604	4276.091	333.596	4695.325	2108.182
158	0.182	0.00005	5	312.901	8.376	1557.127	509.785	2302.508	267.933	4291.297	334.325	4583.114	1966.621
159	0.183	0.00005	5	312.221	9.028	1545.067	501.684	2297.600	274.680	4305.988	328.780	4515.208	1922.365
160	0.184	0.00005	5	311.552	9.883	1540.721	499.530	2300.304	293.831	4315.976	316.296	4491.186	1980.221
161	0.185	0.00005	5	310.869	10.932	1542.741	501.221	2311.135	324.277	4319.560	300.607	4518.024	2139.147
162	0.186	0.00004	5	310.133	12.145	1549.029	503.843	2330.352	362.618	4318.100	285.509	4611.759	2400.859
163	0.187	0.00004	5	309.295	13.491	1557.349	505.755	2357.559	403.305	4314.108	273.416	4819.369	2773.482
164	0.188	0.00004	4	308.310	14.953	1566.090	507.820	2391.121	440.121	4309.790	266.073	--undefined--	--undefined--
165	0.189	0.00004	4	307.137	16.546	1574.902	512.964	2428.241	468.934	4306.694	264.904	--undefined--	--undefined--
166	0.190	0.00004	4	305.748	18.298	1584.723	524.606	2466.032	489.591	4305.980	270.928	--undefined--	--undefined--
167	0.191	0.00004	4	304.133	20.229	1597.186	545.312	2502.641	505.221	4308.783	284.514	--undefined--	--undefined--
