frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
129	0.153	0.002	4	846.575	922.731	1823.400	237.728	2950.236	751.770	4093.820	592.625	--undefined--	--undefined--
130	0.154	0.002	4	854.631	937.224	1822.648	232.883	2955.379	705.709	4127.053	586.326	--undefined--	--undefined--
131	0.155	0.002	4	860.728	966.439	1822.417	227.769	2951.383	658.836	4155.050	568.162	--undefined--	--undefined--
132	0.156	0.002	4	864.873	1009.381	1822.898	223.754	2938.307	615.702	4175.382	545.065	--undefined--	--undefined--
133	0.157	0.002	4	866.236	1060.652	1824.017	222.011	2918.074	579.672	4187.060	524.269	--undefined--	--undefined--
134	0.158	0.002	4	863.002	1109.025	1825.474	223.100	2894.088	552.906	4190.221	511.186	--undefined--	--undefined--
135	0.159	0.002	4	854.020	1140.369	1826.958	226.896	2870.163	536.396	4185.603	508.184	--undefined--	--undefined--
136	0.160	0.002	4	841.837	1147.616	1828.448	232.820	2849.442	529.468	4174.087	513.874	--undefined--	--undefined--
137	0.161	0.002	4	831.463	1138.715	1830.337	240.108	2834.040	529.878	4156.870	523.531	--undefined--	--undefined--
138	0.162	0.002	4	824.909	1129.021	1833.176	247.817	2825.043	535.501	4136.753	531.611	--undefined--	--undefined--
139	0.163	0.002	4	819.907	1129.426	1837.323	254.621	2822.421	545.686	4118.592	535.234	--undefined--	--undefined--
140	0.164	0.002	4	812.331	1144.413	1842.801	258.751	2825.141	560.544	4107.062	535.101	--undefined--	--undefined--
141	0.165	0.002	4	797.530	1173.532	1849.221	258.365	2831.345	580.089	4104.515	533.451	--undefined--	--undefined--
142	0.166	0.002	4	770.569	1209.439	1855.679	252.353	2838.267	604.969	4111.161	532.608	--undefined--	--undefined--
143	0.167	0.002	4	728.799	1234.396	1860.980	241.143	2842.196	638.004	4126.780	534.767	--undefined--	--undefined--
144	0.168	0.002	5	677.942	1226.376	1864.260	226.677	2838.290	684.391	4152.887	539.716	5168.774	4730.506
145	0.169	0.002	5	631.306	1179.672	1865.443	211.528	2819.164	747.395	3904.717	2893.708	4192.460	535.423
146	0.170	0.002	5	597.946	1109.972	1865.129	198.039	2775.211	811.526	3658.942	1939.877	4237.401	495.314
147	0.171	0.002	5	577.801	1037.350	1864.167	187.916	2713.790	834.964	3580.919	1406.253	4267.499	428.108
148	0.172	0.002	5	566.255	975.378	1863.328	182.000	2661.184	818.601	3559.563	1113.707	4281.105	366.234
149	0.173	0.002	5	558.504	929.914	1863.179	180.139	2624.573	794.629	3554.141	946.100	4285.846	320.036
150	0.174	0.002	5	551.162	900.882	1864.040	181.178	2599.878	776.149	3552.842	844.755	4286.821	287.103
151	0.175	0.002	5	542.354	884.503	1865.876	183.139	2584.090	762.052	3551.198	781.187	4286.424	262.560
152	0.176	0.002	5	531.438	875.271	1868.209	183.723	2576.902	746.432	3546.613	740.556	4285.605	242.358
153	0.177	0.002	5	518.750	867.622	1870.197	181.215	2579.296	723.334	3537.429	714.350	4284.635	224.048
154	0.178	0.002	5	505.392	857.124	1870.969	175.311	2591.383	689.269	3523.129	696.333	4283.498	206.689
155	0.179	0.002	5	492.946	840.764	1869.979	167.102	2611.063	644.009	3504.935	680.442	4282.079	190.451
156	0.180	0.002	5	483.040	816.747	1867.144	158.175	2634.560	590.036	3486.039	661.094	4280.213	176.115
157	0.181	0.002	5	476.652	784.975	1862.840	149.743	2658.111	531.658	3470.574	635.415	4277.701	164.616
158	0.182	0.002	5	473.537	747.950	1857.881	142.419	2679.231	474.280	3461.535	604.798	4274.376	156.672
159	0.183	0.002	5	472.409	710.316	1853.437	136.383	2696.725	423.403	3459.333	573.702	4270.180	152.572
160	0.184	0.002	5	471.769	676.817	1850.774	131.499	2710.024	383.286	3462.126	546.949	4265.113	152.136
161	0.185	0.002	5	470.516	650.402	1850.819	127.326	2718.788	356.007	3467.245	527.818	4259.119	154.752
162	0.186	0.002	5	468.021	631.660	1853.697	123.251	2722.907	341.424	3472.432	517.470	4252.037	159.389
163	0.187	0.002	5	463.999	619.256	1858.597	118.795	2722.526	337.910	3476.290	515.170	4243.705	164.565
164	0.188	0.002	5	458.508	610.556	1864.186	113.826	2717.907	343.290	3478.111	518.869	4234.123	168.435
165	0.189	0.002	5	452.059	602.051	1869.223	108.488	2709.281	355.433	3477.593	525.674	4223.603	169.106
166	0.190	0.002	5	445.605	589.806	1872.940	102.934	2696.833	372.269	3474.781	532.037	4212.820	165.188
167	0.191	0.002	5	440.258	570.279	1875.079	97.151	2680.916	391.475	3470.206	534.137	4202.665	156.417
168	0.192	0.002	5	436.789	541.441	1875.765	90.969	2662.443	410.318	3464.875	528.993	4193.884	143.932
169	0.193	0.002	5	435.269	503.635	1875.355	84.225	2643.269	426.107	3459.802	515.955	4186.725	129.860
170	0.194	0.002	5	435.133	459.557	1874.301	76.930	2626.099	437.071	3455.374	497.251	4180.859	116.436
171	0.195	0.002	5	435.604	413.256	1873.005	69.355	2613.661	442.837	3451.252	476.926	4175.614	105.284
172	0.196	0.002	5	436.063	368.748	1871.722	61.960	2607.534	444.060	3446.970	459.012	4170.286	97.220
173	0.197	0.002	5	436.161	328.977	1870.537	55.242	2607.493	441.812	3442.581	446.282	4164.361	92.431
174	0.198	0.002	5	435.726	295.443	1869.437	49.573	2611.850	437.369	3438.744	440.094	4157.604	90.751
175	0.199	0.002	5	434.662	268.321	1868.366	45.130	2618.444	432.157	3436.373	440.924	4150.078	91.859
176	0.200	0.002	5	432.881	246.841	1867.249	41.916	2625.490	427.483	3436.263	448.880	4142.120	95.380
177	0.201	0.002	5	430.267	229.751	1865.985	39.838	2631.846	424.196	3438.901	463.842	4134.255	100.897
178	0.202	0.002	5	426.592	215.784	1864.449	38.785	2636.832	422.655	3444.396	485.317	4127.047	107.936
179	0.203	0.002	5	421.372	204.024	1862.509	38.665	2639.979	423.093	3452.439	512.339	4120.909	115.989
180	0.204	0.002	5	413.732	194.071	1860.072	39.434	2640.973	426.167	3462.334	543.692	4115.997	124.629
181	0.205	0.002	5	402.427	185.897	1857.124	41.089	2639.766	433.267	3473.278	578.396	4112.231	133.721
182	0.206	0.002	5	386.210	179.372	1853.770	43.644	2636.722	446.212	3485.004	615.985	4109.465	143.684
183	0.207	0.002	5	364.596	173.619	1850.248	47.047	2632.691	466.287	3498.704	656.107	4107.692	155.740
184	0.208	0.002	5	338.762	166.626	1846.905	51.098	2628.997	493.105	3517.749	697.663	4107.177	172.169
185	0.209	0.002	5	311.754	155.825	1844.136	55.466	2627.293	524.268	3547.341	738.236	4108.377	196.547
186	0.210	0.002	5	287.304	139.791	1842.303	59.903	2629.141	556.242	3592.516	773.686	4111.606	233.764
187	0.211	0.002	5	267.933	119.724	1841.709	64.553	2635.277	585.367	3655.345	797.478	4116.494	289.520
188	0.212	0.002	5	254.092	98.935	1842.722	70.131	2644.939	607.941	3733.683	801.275	4121.233	369.634
189	0.213	0.002	5	244.854	80.754	1845.982	77.858	2655.830	621.158	3823.967	775.926	4121.148	482.577
190	0.214	0.001	5	238.976	66.976	1852.529	89.128	2665.248	626.741	3926.807	683.880	4107.094	672.073
191	0.215	0.001	5	235.459	57.801	1863.557	104.750	2672.141	633.103	3960.678	513.997	4155.500	963.860
192	0.216	0.001	5	233.646	52.548	1879.518	123.718	2677.980	650.891	3969.420	435.362	4222.855	1206.826
193	0.217	0.001	5	233.129	50.301	1898.912	142.468	2685.161	685.796	3973.382	383.693	4294.829	1475.756
194	0.218	0.001	5	233.620	50.197	1918.171	156.609	2694.282	735.483	3968.211	344.173	4385.912	1777.227
195	0.219	0.0009	5	234.851	51.449	1933.778	164.353	2703.032	792.752	3953.474	310.386	4506.770	2089.453
196	0.220	0.0009	5	236.550	53.376	1944.511	167.214	2708.344	850.707	3932.582	277.820	4659.880	2384.743
197	0.221	0.0009	5	238.471	55.459	1951.221	167.769	2709.064	904.500	3910.681	245.408	4839.624	2644.052
198	0.222	0.0009	5	240.433	57.358	1955.284	168.114	2705.876	951.125	3891.749	215.396	5030.276	2853.644
199	0.223	0.0009	5	242.347	58.876	1957.708	169.693	2699.945	989.292	3877.347	190.497	5186.715	3000.271
200	0.224	0.0009	5	244.209	59.931	1959.047	173.517	2692.418	1018.850	3867.337	171.977	5204.758	3078.713
201	0.225	0.0003	5	246.082	60.544	1959.626	180.342	2684.561	1040.369	3860.995	159.759	5079.177	3098.519
202	0.226	0.0003	5	248.051	60.807	1959.736	190.785	2677.505	1055.312	3857.625	153.165	4916.465	3077.013
