frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
102	0.126	0.0008	5	292.558	22.138	1389.231	68.427	2574.744	603.677	4005.493	368.412	4569.340	848.493
103	0.127	0.0008	5	293.313	22.309	1391.207	68.712	2597.162	574.333	4012.734	368.963	4564.967	818.601
104	0.128	0.0008	5	294.373	22.685	1393.821	69.811	2615.597	551.604	4021.892	372.684	4560.174	802.723
105	0.129	0.0008	5	295.728	23.220	1396.953	71.666	2629.980	535.069	4033.507	378.434	4555.507	801.919
106	0.130	0.0008	5	297.349	23.878	1400.458	74.270	2640.793	523.712	4048.436	384.125	4551.571	819.804
107	0.131	0.0004	5	299.190	24.635	1404.207	77.652	2648.927	515.889	4067.469	386.028	4549.495	863.051
108	0.132	0.0004	5	301.193	25.469	1408.102	81.854	2655.584	509.419	4090.316	378.426	4552.094	941.395
109	0.133	0.0004	5	303.301	26.358	1412.078	86.896	2662.115	501.844	4114.112	355.855	4565.655	1064.829
110	0.134	0.0003	5	305.456	27.270	1416.095	92.758	2669.671	490.945	4133.956	318.962	4599.919	1236.635
111	0.135	0.0003	5	307.611	28.163	1420.118	99.376	2678.719	475.435	4146.859	275.475	4664.906	1450.300
112	0.136	0.0003	5	309.725	28.976	1424.101	106.642	2688.668	455.560	4153.328	233.218	4770.236	1692.899
113	0.137	0.0003	5	311.755	29.627	1427.980	114.382	2697.980	433.240	4155.436	196.531	4928.551	1943.988
114	0.138	0.0003	5	313.653	30.009	1431.676	122.336	2704.785	411.470	4155.298	167.151	5169.790	2171.616
115	0.139	0.0003	4	315.364	30.017	1435.140	130.144	2707.612	393.090	4154.500	145.350	--undefined--	--undefined--
116	0.140	0.0003	4	316.821	29.585	1438.433	137.384	2705.837	379.560	4153.934	130.501	--undefined--	--undefined--
117	0.141	0.0003	4	317.962	28.712	1441.789	143.636	2699.812	370.417	4153.892	121.461	--undefined--	--undefined--
118	0.142	0.0006	4	318.727	27.462	1445.600	148.566	2690.846	363.588	4154.329	116.913	--undefined--	--undefined--
119	0.143	0.0006	4	319.073	25.928	1450.313	151.955	2681.057	356.245	4155.130	115.661	--undefined--	--undefined--
120	0.144	0.0006	4	318.979	24.203	1456.320	153.685	2673.012	345.760	4156.265	116.842	--undefined--	--undefined--
121	0.145	0.0007	4	318.463	22.379	1463.887	153.719	2669.118	330.474	4157.790	120.056	--undefined--	--undefined--
122	0.146	0.0007	4	317.581	20.554	1473.090	152.146	2670.888	310.153	4159.769	125.355	--undefined--	--undefined--
123	0.147	0.0007	4	316.428	18.834	1483.747	149.259	2678.430	285.996	4162.189	133.126	--undefined--	--undefined--
124	0.148	0.0008	4	315.124	17.320	1495.371	145.610	2690.477	260.228	4165.005	143.914	--undefined--	--undefined--
125	0.149	0.0008	4	313.793	16.098	1507.278	142.008	2704.991	235.432	4168.329	158.159	--undefined--	--undefined--
126	0.150	0.0008	4	312.550	15.222	1518.863	139.439	2719.951	213.861	4172.670	175.742	--undefined--	--undefined--
127	0.151	0.0008	4	311.486	14.725	1529.936	138.937	2733.890	196.879	4178.925	195.501	--undefined--	--undefined--
128	0.152	0.0008	4	310.658	14.622	1540.891	141.408	2745.972	184.785	4187.810	215.360	--undefined--	--undefined--
129	0.153	0.0008	4	310.100	14.916	1552.619	147.495	2755.775	177.123	4198.995	233.721	--undefined--	--undefined--
130	0.154	0.0008	4	309.825	15.601	1566.229	157.475	2763.106	173.353	4210.956	251.518	--undefined--	--undefined--
131	0.155	0.0008	4	309.845	16.655	1582.602	171.195	2768.043	173.576	4221.927	273.221	--undefined--	--undefined--
132	0.156	0.0010	4	310.180	18.048	1601.803	188.035	2771.257	178.947	4230.929	306.300	--undefined--	--undefined--
133	0.157	0.0010	4	310.877	19.761	1622.372	206.749	2774.346	191.400	4238.157	360.631	--undefined--	--undefined--
134	0.158	0.0010	4	312.019	21.829	1640.842	224.953	2779.781	212.563	4245.660	447.981	--undefined--	--undefined--
135	0.159	0.0010	4	313.722	24.357	1652.585	238.516	2790.104	241.628	4260.001	577.082	--undefined--	--undefined--
136	0.160	0.0010	4	316.128	27.503	1654.941	242.302	2806.601	272.706	4295.972	730.895	--undefined--	--undefined--
137	0.161	0.0010	5	319.368	31.422	1650.013	233.433	2828.092	294.925	3900.400	4100.094	4356.501	821.953
138	0.162	0.001	5	323.498	36.189	1642.697	214.233	2850.721	299.333	3446.482	3275.911	4391.895	799.933
139	0.163	0.001	5	328.464	41.750	1636.543	190.230	2870.323	287.290	3263.573	2946.410	4388.716	733.020
140	0.164	0.001	5	334.149	48.012	1632.755	166.132	2885.618	267.925	3180.022	2816.120	4368.143	657.719
141	0.165	0.001	5	340.472	55.027	1631.340	144.576	2898.111	249.475	3145.834	2776.475	4343.736	585.853
142	0.166	0.001	5	347.495	63.111	1631.982	126.819	2910.282	236.249	3134.788	2780.203	4320.852	520.807
143	0.167	0.002	5	355.502	72.845	1634.376	113.430	2924.665	229.904	3124.015	2801.390	4301.505	461.382
144	0.168	0.002	5	365.020	84.949	1638.327	104.590	2943.691	230.650	3091.832	2821.505	4286.957	405.500
145	0.169	0.002	5	376.734	99.953	1643.766	100.188	2969.617	237.175	3022.355	2825.321	4278.107	352.466
146	0.170	0.002	5	391.250	117.701	1650.722	99.873	2911.233	2801.551	3003.910	245.667	4275.110	303.036
147	0.171	0.002	5	408.755	136.951	1659.270	103.106	2768.329	2747.256	3045.728	249.684	4277.285	258.467
148	0.172	0.002	5	428.743	155.549	1669.481	109.251	2614.169	2669.838	3090.674	243.685	4283.403	219.715
149	0.173	0.002	5	450.031	171.281	1681.379	117.727	2470.168	2582.168	3132.646	227.953	4292.020	187.125
150	0.174	0.002	5	471.141	182.847	1694.992	128.108	2349.164	2498.270	3167.527	207.612	4301.711	160.459
151	0.175	0.002	5	490.829	190.262	1710.479	140.038	2253.011	2433.332	3194.352	187.707	4311.250	139.081
152	0.176	0.002	5	508.439	194.530	1728.221	152.889	2175.825	2404.022	3214.119	170.933	4319.737	122.185
153	0.177	0.002	5	523.923	196.959	1748.702	165.281	2108.378	2428.195	3228.487	158.091	4326.666	108.984
154	0.178	0.002	5	537.627	198.574	1772.052	174.856	2041.212	2525.051	3239.085	149.052	4331.911	98.817
155	0.179	0.002	5	550.030	199.809	1797.386	178.903	1965.851	2715.527	3247.267	143.379	4335.662	91.177
156	0.180	0.002	5	561.494	200.514	1822.622	176.043	1873.710	3022.320	3254.101	140.612	4338.338	85.706
157	0.181	0.002	5	572.107	200.222	1751.439	3471.916	1845.323	167.472	3260.412	140.387	4340.489	82.160
158	0.182	0.002	5	581.684	198.587	1567.952	4105.811	1863.899	156.150	3266.818	142.449	4342.692	80.384
159	0.183	0.002	5	589.955	195.692	1217.327	5021.814	1878.053	144.947	3273.726	146.573	4345.448	80.273
160	0.184	0.002	4	596.772	191.971	1888.410	135.611	3281.316	152.459	4349.097	81.721	--undefined--	--undefined--
161	0.185	0.002	4	602.153	187.910	1895.912	128.824	3289.550	159.724	4353.794	84.566	--undefined--	--undefined--
162	0.186	0.003	4	606.196	183.862	1901.358	124.647	3298.206	168.044	4359.529	88.563	--undefined--	--undefined--
163	0.187	0.003	4	609.006	180.043	1905.197	122.898	3306.926	177.365	4366.199	93.387	--undefined--	--undefined--
164	0.188	0.003	4	610.688	176.588	1907.538	123.310	3315.272	188.015	4373.682	98.667	--undefined--	--undefined--
165	0.189	0.003	4	611.397	173.577	1908.317	125.540	3322.794	200.628	4381.877	104.008	--undefined--	--undefined--
166	0.190	0.003	4	611.364	171.016	1907.530	129.136	3329.090	215.941	4390.692	109.015	--undefined--	--undefined--
167	0.191	0.003	4	610.881	168.818	1905.435	133.552	3333.848	234.593	4399.969	113.328	--undefined--	--undefined--
168	0.192	0.003	5	313.739	9017.922	610.247	166.809	1902.601	138.266	3336.836	257.035	4409.411	116.702
169	0.193	0.003	5	609.715	164.761	1899.745	142.947	1949.541	6542.026	3337.884	283.559	4418.558	119.096
170	0.194	0.003	5	609.460	162.436	1897.470	147.547	2202.609	5606.130	3336.863	314.323	4426.838	120.715
171	0.195	0.003	5	609.575	159.627	1896.017	152.267	2331.797	5059.840	3333.685	349.251	4433.684	121.954
172	0.196	0.003	5	610.090	156.202	1895.164	157.429	2425.203	4684.547	3328.315	387.741	4438.678	123.253
173	0.197	0.003	5	610.993	152.130	1894.261	163.346	2510.733	4382.624	3320.761	428.400	4441.686	124.915
174	0.198	0.003	5	612.257	147.491	1892.404	170.187	2598.703	4097.438	3311.020	469.286	4442.968	126.959
175	0.199	0.003	5	613.856	142.449	1888.700	177.856	2690.338	3799.824	3299.011	508.970	4443.190	129.097
176	0.200	0.003	5	615.763	137.205	1882.566	185.933	2782.408	3483.727	3284.540	547.831	4443.270	130.857
177	0.201	0.003	5	617.940	131.945	1873.923	193.707	2871.180	3158.094	3267.279	588.388	4444.085	131.794
