frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
140	0.164	0.001	5	566.352	305.371	1678.615	359.901	2713.069	458.496	3748.567	496.337	4675.696	929.377
141	0.165	0.001	5	566.879	311.699	1668.455	329.382	2716.989	444.804	3754.967	500.213	4673.808	946.463
142	0.166	0.001	5	567.675	317.378	1661.528	301.837	2720.617	436.905	3760.571	501.274	4674.960	965.904
143	0.167	0.001	5	568.747	323.014	1656.568	278.969	2723.893	433.091	3764.010	499.590	4678.785	985.765
144	0.168	0.001	5	569.987	328.743	1652.494	260.949	2726.351	431.220	3763.819	495.250	4684.700	1000.711
145	0.169	0.001	5	571.237	334.158	1648.478	247.087	2726.916	428.757	3758.820	487.820	4692.625	1002.400
146	0.170	0.001	5	572.341	338.425	1643.978	236.282	2724.162	423.060	3748.563	476.219	4703.275	982.085
147	0.171	0.001	5	573.210	340.613	1638.786	227.330	2717.094	412.005	3733.796	459.351	4717.642	935.432
148	0.172	0.001	5	573.834	340.116	1633.032	219.161	2705.982	394.885	3716.522	437.364	4735.746	866.240
149	0.173	0.001	5	574.267	336.956	1627.086	211.045	2692.451	373.054	3699.192	412.404	4755.918	785.256
150	0.174	0.001	5	574.553	331.766	1621.365	202.705	2678.686	349.588	3683.582	387.768	4775.569	705.101
151	0.175	0.001	5	574.685	325.542	1616.157	194.257	2666.486	328.018	3670.335	366.303	4792.493	635.685
152	0.176	0.001	5	574.603	319.334	1611.538	186.041	2656.856	311.147	3659.229	349.568	4805.453	582.594
153	0.177	0.001	5	574.249	314.030	1607.417	178.423	2650.103	300.645	3649.611	337.982	4814.060	547.882
154	0.178	0.001	5	573.611	310.256	1603.631	171.663	2646.095	297.235	3640.695	331.289	4818.434	531.633
155	0.179	0.001	5	572.756	308.369	1600.040	165.857	2644.490	301.000	3631.735	328.878	4818.987	533.202
156	0.180	0.001	5	571.811	308.481	1596.589	160.953	2644.867	311.525	3622.170	329.888	4816.353	551.826
157	0.181	0.001	5	570.912	310.492	1593.313	156.804	2646.803	327.810	3611.814	333.227	4811.451	586.698
158	0.182	0.001	5	570.152	314.120	1590.318	153.259	2649.931	348.105	3601.069	337.709	4805.531	636.763
159	0.183	0.001	5	569.550	318.980	1587.737	150.257	2654.051	369.911	3591.055	342.446	4799.996	700.472
160	0.184	0.001	5	569.043	324.741	1585.678	147.898	2659.242	390.417	3583.510	347.381	4795.718	775.609
161	0.185	0.001	5	568.504	331.243	1584.180	146.455	2665.844	407.319	3580.373	353.501	4791.947	859.168
162	0.186	0.001	5	567.769	338.438	1583.156	146.286	2674.149	419.447	3583.160	362.247	4785.616	947.213
163	0.187	0.001	5	566.668	346.080	1582.341	147.658	2683.887	426.775	3592.292	374.278	4772.045	1034.559
164	0.188	0.001	5	565.051	353.441	1581.257	150.576	2693.922	430.071	3606.520	388.575	4746.924	1113.987
165	0.189	0.001	5	562.589	359.799	1578.997	155.111	2703.178	430.661	3624.203	404.035	4704.369	1179.977
166	0.190	0.001	5	559.653	362.840	1575.159	159.725	2708.369	430.224	3637.808	415.657	4654.346	1209.956
167	0.191	0.001	5	556.069	362.397	1569.018	163.686	2709.412	430.143	3644.877	423.181	4601.655	1204.357
168	0.192	0.001	5	551.866	358.184	1560.380	165.783	2706.115	430.624	3643.373	424.850	4556.938	1167.113
169	0.193	0.001	5	547.108	350.343	1549.623	165.071	2698.919	430.878	3633.992	418.593	4528.886	1111.372
170	0.194	0.001	5	541.900	339.351	1537.628	161.338	2688.591	429.790	3619.748	403.969	4519.637	1051.226
171	0.195	0.001	5	536.374	326.030	1525.416	155.277	2675.905	426.603	3604.345	383.837	4524.115	993.924
172	0.196	0.001	5	530.652	311.618	1513.767	148.200	2661.595	421.163	3590.779	363.230	4532.967	939.863
173	0.197	0.001	5	524.821	297.660	1503.074	141.499	2646.506	413.874	3580.973	346.988	4536.418	886.872
174	0.198	0.001	5	518.883	285.543	1493.399	136.170	2631.426	405.468	3575.697	338.194	4527.328	832.216
175	0.199	0.001	5	512.678	275.977	1484.612	132.587	2616.558	396.565	3574.279	337.550	4502.919	771.832
176	0.200	0.001	5	505.808	268.883	1476.513	130.574	2601.174	387.301	3574.477	343.291	4465.334	700.392
177	0.201	0.001	5	498.390	264.173	1469.597	129.739	2585.571	378.232	3573.323	350.602	4425.232	622.894
178	0.202	0.001	5	487.943	260.606	1462.381	129.598	2565.351	366.794	3568.081	355.328	4383.031	526.529
179	0.203	0.001	5	473.667	258.921	1455.563	130.328	2541.311	352.912	3558.700	350.782	4350.866	428.797
180	0.204	0.001	5	453.797	259.693	1449.223	132.567	2513.989	336.077	3548.544	335.267	4333.173	342.355
181	0.205	0.001	5	426.947	262.830	1443.523	137.496	2485.025	316.600	3541.935	313.196	4330.118	274.362
182	0.206	0.001	5	393.707	265.791	1438.680	146.546	2456.706	295.198	3541.242	291.416	4338.876	224.792
183	0.207	0.001	5	358.283	263.315	1434.820	161.203	2431.577	272.796	3546.384	275.386	4354.711	190.134
184	0.208	0.001	5	327.234	251.429	1431.534	182.979	2411.969	251.202	3556.130	268.794	4372.139	167.237
185	0.209	0.001	5	304.841	232.371	1427.350	212.530	2399.432	232.845	3569.673	274.160	4386.240	154.441
186	0.210	0.001	5	290.742	212.781	1419.858	246.734	2394.581	218.933	3587.483	292.063	4393.606	150.538
187	0.211	0.001	5	282.238	197.257	1407.161	275.675	2397.258	208.379	3610.804	319.483	4392.863	153.368
188	0.212	0.0010	5	276.910	185.751	1389.922	286.662	2406.405	198.992	3640.039	349.618	4385.052	159.277
189	0.213	0.0010	5	273.355	175.976	1371.231	275.562	2419.810	189.415	3673.680	374.923	4373.554	164.156
190	0.214	0.0010	5	270.923	166.379	1354.068	249.806	2434.699	179.692	3709.422	390.894	4362.895	165.575
191	0.215	0.0010	5	269.321	156.797	1339.801	219.668	2448.711	170.572	3746.004	396.949	4356.685	163.869
