"time"	"f0"	"sentence"	"word"	"language"	"id"	"condition"
1.59724376417234	213.858472366219	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
1.61924376417234	210.916194005238	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
1.67824376417234	225.818846005998	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
1.75224376417234	217.071601210178	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
1.87224376417234	291.823027572608	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
1.89824376417234	288.420650653964	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
1.90924376417234	288.200399819547	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
2.00424376417234	237.276828871891	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
2.16524376417234	241.183681471557	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
2.23624376417234	165.0519368234	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
2.34424376417234	181.372222592682	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
2.46424376417234	160.852100459572	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
2.47324376417234	161.74263803854	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.0790385487528346	282.951739072303	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
0.184038548752835	353.516630200648	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
0.195038548752835	355.302083782093	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
0.255038548752835	345.309768760686	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
0.313038548752835	332.342708484633	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
0.457038548752835	291.144923142973	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
0.569038548752835	218.551594381836	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
0.615038548752834	215.525838147847	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
0.720038548752834	197.542275481531	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
0.902038548752835	369.789235896148	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
0.922038548752835	187.98373950245	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
1.14103854875283	244.99799292092	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
1.16003854875283	239.742591658782	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
1.21603854875283	248.264831838102	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
1.30703854875283	279.807626905212	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
1.32603854875283	278.174741836767	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
1.35303854875283	265.942327845401	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
1.49603854875283	283.521712696377	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
1.52703854875283	266.382397855269	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
1.67003854875283	230.287829639653	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
1.86803854875283	163.137292115298	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
1.88603854875283	162.194232827762	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
1.94303854875283	163.376386553087	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
2.00703854875283	154.438615491477	"mus_spa_4"	"mus"	"spanish"	4	"gonmus"
0.0810000000000001	228.131773556547	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.127	223.944677048971	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.273	278.611675320706	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.28	278.53405186072	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.334	274.237882994226	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.368	264.145738278853	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.375	293.120609510466	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.4	296.423614871175	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.422	320.288139077293	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.455	348.27733035238	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.475	349.537203008987	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.634	284.827126238044	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.721	251.279476911286	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.748	241.710944777997	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.847	204.313134913532	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.867	210.760800274033	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.895	203.12718888529	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.923	191.486112606084	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.947	210.028759365182	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
1.013	183.901256103846	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
1.02	173.993802786544	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
1.142	220.247138067418	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
1.25	222.802457734103	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
1.417	343.776964830953	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
1.436	339.082348346641	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
1.441	328.978725729877	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
1.662	246.981655656094	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
1.715	224.592104940988	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
1.736	220.926904779044	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
1.886	272.419828132501	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
1.941	281.66646908355	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
1.989	270.179071452248	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
2.029	274.98154944281	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
2.037	282.081389017683	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
2.11	239.79409210509	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
2.199	227.663612960677	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
2.228	230.444379094371	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
2.315	182.932067856465	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
2.385	170.409266796468	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
2.407	179.683176901049	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
2.432	175.427475395798	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
2.469	174.438249950297	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
2.547	164.975834386733	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
2.573	170.046292242814	"mus_spa_5"	"mus"	"spanish"	5	"gonmus"
0.0660759637188209	210.25408969727	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.0840759637188209	211.447753815051	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.118075963718821	206.952959988955	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.143075963718821	212.593981308756	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.178075963718821	235.758417242739	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.212075963718821	213.054086362233	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.237075963718821	210.226180101776	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.276075963718821	196.980164636197	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.291075963718821	215.146869272473	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.327075963718821	210.993137143702	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.374075963718821	227.489464454422	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.413075963718821	215.780915534169	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.490075963718821	244.678565860311	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.528075963718821	242.743513691842	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.726075963718821	335.681129535995	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.762075963718821	334.483075580711	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.969075963718821	208.367473507394	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.999075963718821	205.906669301665	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
1.20007596371882	368.845580591331	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
1.38607596371882	265.177367777026	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
1.44107596371882	227.406470238127	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
1.54007596371882	200.105109045794	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
1.58407596371882	194.604043355481	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
1.59907596371882	194.991526080168	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
1.74307596371882	248.213827963284	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
1.82707596371882	261.18978480537	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
1.84207596371882	257.190997719729	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
1.95307596371882	227.373185384491	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
2.00707596371882	184.42522700993	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
2.08407596371882	165.770600557055	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
2.11707596371882	165.504678509267	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
2.13707596371882	163.543336152484	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
2.15807596371882	162.970088086205	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
2.18807596371882	157.217562921093	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
2.20607596371882	156.922282183863	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
2.22707596371882	156.837144442693	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
2.26507596371882	154.914265661368	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
2.29707596371882	158.025109839527	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
2.33007596371882	175.419892147825	"mus_spa_6"	"mus"	"spanish"	6	"gonmus"
0.0951417233560091	236.099348282042	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.156141723356009	211.368471942588	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.209141723356009	214.92490476566	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.223141723356009	217.314468014528	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.276141723356009	227.401193940995	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.433141723356009	368.506491672915	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.483141723356009	360.609644888671	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.490141723356009	187.266493789747	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.502141723356009	186.954505472696	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.557141723356009	298.875063413998	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.651141723356009	242.189109773053	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.701141723356009	232.154589278835	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.880141723356009	190.962610611269	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.909141723356009	187.162640575632	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.959141723356009	179.272603017314	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.976141723356009	177.895521701595	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.03414172335601	170.935037515558	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.04514172335601	170.636848206067	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.05514172335601	161.22278648502	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.11214172335601	216.071031180087	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.13914172335601	212.809961823295	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.34314172335601	328.91229542454	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.38914172335601	310.473436992064	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.48314172335601	244.074381801581	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.54214172335601	245.617265082031	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.61114172335601	259.963744319784	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.64414172335601	258.885773195424	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.66914172335601	260.595818614072	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.71214172335601	239.338186444963	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.79814172335601	197.792488962724	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.88314172335601	170.674938512909	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.90114172335601	171.420290203875	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.92614172335601	169.272417203772	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
1.97714172335601	158.426313509442	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
2.02114172335601	151.808440221255	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
2.04014172335601	150.558414706616	"pul_cat_1"	"pul"	"catalan"	1	"forpul"
0.0362482993197278	225.293165743855	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.182248299319728	186.716617260756	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.207248299319728	189.828012333515	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.219248299319728	192.508731177525	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.241248299319728	262.499483888483	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.327248299319728	296.791564774808	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.382248299319728	369.897033851584	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.416248299319728	191.320588062847	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.474248299319728	186.812878502142	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.495248299319728	191.502607557718	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.515248299319728	191.86886545132	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.557248299319728	223.788336013528	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.812248299319728	369.451300619166	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.850248299319728	249.139955352849	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.872248299319728	249.022189986824	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.919248299319728	218.64664119788	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.942248299319728	214.977923689363	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.963248299319728	218.48174722268	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.10024829931973	269.120839551491	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.18824829931973	212.328321329406	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.29724829931973	252.814207317071	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.31524829931973	243.234648772624	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.37224829931973	248.417374931044	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.43924829931973	275.84672574788	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.46824829931973	282.332181915787	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.50024829931973	359.42955994654	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.53824829931973	349.56419346136	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.56024829931973	349.203653331426	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.70924829931973	270.682130734451	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.81924829931973	201.050021092033	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.91824829931973	177.531602069286	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.96324829931973	178.521202622974	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
1.98924829931973	168.8518326393	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
2.01124829931973	164.297025193488	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
2.04424829931973	161.578009890981	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
2.10824829931973	204.561290384472	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
2.19224829931973	161.121633958314	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
2.20824829931973	157.844768074182	"pul_cat_2"	"pul"	"catalan"	2	"forpul"
0.0879319727891157	235.576684528975	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.118931972789116	235.269170546431	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.166931972789116	235.004330403057	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.201931972789116	232.050348558506	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.238931972789116	250.410503401211	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.395931972789116	346.014559893757	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.412931972789116	346.245227058377	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.456931972789116	320.987980673757	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.515931972789116	262.105761672947	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.569931972789116	274.175716610265	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.720931972789116	243.898002520513	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.761931972789116	234.21778276424	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.783931972789116	222.649231990658	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.806931972789116	221.95111603324	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.873931972789116	225.847021121631	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.887931972789116	220.546756586161	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.916931972789116	241.407268995745	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.951931972789116	265.603729724603	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
1.07193197278912	317.313347179231	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
1.15493197278912	287.983867328308	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
1.23993197278912	230.00960830573	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
1.28293197278912	234.457203965738	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
1.32893197278912	228.887169382305	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
1.36493197278912	229.644175523886	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
1.41693197278912	263.070931952335	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
1.44093197278912	260.787390404849	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
1.51493197278912	252.333108184961	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
1.74593197278912	181.124997156344	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
1.78793197278912	176.840256813181	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
1.81293197278912	170.057923929253	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
1.90993197278912	145.083922593548	"pul_cat_3"	"pul"	"catalan"	3	"forpul"
0.0919319727891157	216.48188412908	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
0.195931972789116	204.246248922693	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
0.388931972789116	305.754946251437	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
0.423931972789116	325.740568587	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
0.452931972789116	343.311678338395	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
0.492931972789116	351.892266144776	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
0.602931972789116	326.634844628097	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
0.792931972789116	199.184132412094	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
0.813931972789116	222.574214475555	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
0.837931972789116	210.718051578937	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
0.904931972789116	232.967304150535	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
0.952931972789116	224.866671229624	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
1.09793197278912	369.748056945409	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
1.13693197278912	209.292871142731	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
1.19093197278912	246.770231085382	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
1.39593197278912	227.671578259569	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
1.41693197278912	226.063878299163	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
1.57793197278912	256.760417093292	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
1.64193197278912	232.256001959999	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
1.70993197278912	269.264629961123	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
1.78793197278912	294.244509398622	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
1.88993197278912	256.378925155493	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
2.01693197278912	183.943100954868	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
2.13093197278912	165.936639031631	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
2.15493197278912	166.178858294305	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
2.16793197278912	166.473954451009	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
2.18693197278912	166.590204074141	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
2.20993197278912	163.517808470091	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
2.23993197278912	159.88963452806	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
2.27093197278912	156.951505054828	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
2.29493197278912	154.057547289687	"pul_cat_4"	"pul"	"catalan"	4	"forpul"
0.0280657596371883	234.47167420145	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.0640657596371883	217.775869857573	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.0880657596371883	231.210227298664	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.171065759637188	211.036709347372	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.288065759637188	271.452474399721	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.358065759637188	279.900405570636	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.436065759637188	339.868884031112	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.523065759637188	311.606873829437	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.622065759637188	246.853136276869	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.653065759637188	237.431774017324	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.822065759637188	369.697207159113	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.844065759637188	191.527698520531	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.866065759637188	189.123052544155	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.951065759637188	257.026260022884	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.03506575963719	232.662125721453	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.10206575963719	223.141726463398	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.18506575963719	235.471620567031	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.26106575963719	214.437108755358	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.28406575963719	211.807266870766	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.32406575963719	214.658030017267	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.33906575963719	215.216815462918	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.36906575963719	215.19038675141	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.39606575963719	219.813110933239	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.47206575963719	269.667531217569	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.49806575963719	273.412053332414	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.52406575963719	273.950679440562	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.63606575963719	214.878667402934	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.65906575963719	205.317426716633	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.66806575963719	196.012508322398	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.68106575963719	193.276169754125	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.81906575963719	163.075452462611	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.92206575963719	178.261430738318	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
1.97906575963719	153.850949829418	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
2.02006575963719	151.623269910584	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
2.03806575963719	151.731944580137	"pul_cat_5"	"pul"	"catalan"	5	"forpul"
0.0278219954648527	256.079209157398	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.0328219954648527	242.670201352551	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.0388219954648527	233.273213526496	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.113821995464853	226.825932205209	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.299821995464853	236.158071214838	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.422821995464853	289.810578162067	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.562821995464853	369.78100198785	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.603821995464853	196.066800680504	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.761821995464853	246.406118063137	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.788821995464853	231.950642957515	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.852821995464853	223.287491410407	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.876821995464853	219.659625439064	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.906821995464853	220.250110111041	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.930821995464853	216.737343948058	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
0.976821995464853	213.221595803367	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
1.08482199546485	187.027587172729	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
1.12382199546485	187.655225135068	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
1.15382199546485	181.181839942621	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
1.16882199546485	182.653899532007	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
1.21982199546485	177.424108130286	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
1.23482199546485	176.986901813596	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
1.26182199546485	173.138503721032	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
1.32882199546485	233.141051110063	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
1.46582199546485	288.154615134676	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
1.53882199546485	323.682593467633	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
1.58282199546485	322.287011673563	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
1.64082199546485	310.717142286214	"pul_cat_6"	"pul"	"catalan"	6	"forpul"
